"","second","amplitude","pair","player","session"
"42050",118.5,0.000666360911039686,"15","2","2"
"42051",118.65,4.28314269166459e-05,"15","2","2"
"42052",118.8,4.7110655139751e-05,"15","2","2"
"42053",118.95,3.50835514109464e-05,"15","2","2"
"42054",119.1,2.22142475274955e-05,"15","2","2"
"42055",119.25,8.64419309145464e-06,"15","2","2"
"42056",119.4,1.25065292823825e-05,"15","2","2"
"42057",119.55,4.98289250430994e-05,"15","2","2"
"42058",119.7,0.000183016625950747,"15","2","2"
"42059",119.85,0.343242456722463,"15","2","2"
"42060",120,0.0836440641061174,"15","2","2"
"42061",15,0.000399549768758319,"16","1","1"
"42062",15.15,0.00110517427253682,"16","1","1"
"42063",15.3,0.119317681878917,"16","1","1"
"42064",15.45,0.0353981646530049,"16","1","1"
"42065",15.6,0.110792344612168,"16","1","1"
"42066",15.75,0.0248208126307788,"16","1","1"
"42067",15.9,0.00519162754068284,"16","1","1"
"42068",16.05,0.000982297785851747,"16","1","1"
"42069",16.2,0.000234970857854175,"16","1","1"
"42070",16.35,0.000139366511719242,"16","1","1"
"42071",16.5,0.000328407366645422,"16","1","1"
"42072",16.65,0.0464027564329768,"16","1","1"
"42073",16.8,0.0137838598695556,"16","1","1"
"42074",16.95,0.00404084202584561,"16","1","1"
"42075",17.1,0.120160120376291,"16","1","1"
"42076",17.25,0.0358860789732763,"16","1","1"
"42077",17.4,0.00599290410629052,"16","1","1"
"42078",17.55,0.00256049867307713,"16","1","1"
"42079",17.7,0.000551030738200835,"16","1","1"
"42080",17.85,0.000352143107031509,"16","1","1"
"42081",18,0.000630267861065854,"16","1","1"
"42082",18.15,0.00842930416594201,"16","1","1"
"42083",18.3,0.0743123979642691,"16","1","1"
"42084",18.45,0.0211312861813205,"16","1","1"
"42085",18.6,0.14888731118492,"16","1","1"
"42086",18.75,0.0311041085109321,"16","1","1"
"42087",18.9,0.0056897776486248,"16","1","1"
"42088",19.05,0.000861803908671068,"16","1","1"
"42089",19.2,0.000121763743622316,"16","1","1"
"42090",19.35,8.65574180954696e-06,"16","1","1"
"42091",19.5,9.80041360789901e-05,"16","1","1"
"42092",19.65,0.000417735273885985,"16","1","1"
"42093",19.8,0.0179183022470057,"16","1","1"
"42094",19.95,0.00809795999430895,"16","1","1"
"42095",20.1,0.00217023460983277,"16","1","1"
"42096",20.25,0.102125507132892,"16","1","1"
"42097",20.4,0.0245819883603382,"16","1","1"
"42098",20.55,0.0036207618804969,"16","1","1"
"42099",20.7,0.00151307948475538,"16","1","1"
"42100",20.85,0.00034802583615085,"16","1","1"
"42101",21,0.0032720857228481,"16","1","1"
"42102",21.15,0.000194865606373559,"16","1","1"
"42103",21.3,0.285334374401027,"16","1","1"
"42104",21.45,0.156578037915,"16","1","1"
"42105",21.6,0.0473951388660698,"16","1","1"
"42106",21.75,0.117620062206276,"16","1","1"
"42107",21.9,0.0258539652614634,"16","1","1"
"42108",22.05,0.00467682713598699,"16","1","1"
"42109",22.2,0.000973489111120681,"16","1","1"
"42110",22.35,0.000224427755943137,"16","1","1"
"42111",22.5,0.0002119074513071,"16","1","1"
"42112",22.65,0.000263497165461113,"16","1","1"
"42113",22.8,0.000390144455909704,"16","1","1"
"42114",22.95,0.219854890675349,"16","1","1"
"42115",23.1,0.0581219854078905,"16","1","1"
"42116",23.25,0.0126229647724123,"16","1","1"
"42117",23.4,0.148547762335264,"16","1","1"
"42118",23.55,0.0358492987596098,"16","1","1"
"42119",23.7,0.0955759670064155,"16","1","1"
"42120",23.85,0.0250600961281693,"16","1","1"
"42121",24,0.00426974304548227,"16","1","1"
"42122",24.15,0.0011920760439512,"16","1","1"
"42123",24.3,0.000445119311754317,"16","1","1"
"42124",24.45,0.000501654411988432,"16","1","1"
"42125",24.6,0.00152213038911894,"16","1","1"
"42126",24.75,0.122622421653139,"16","1","1"
"42127",24.9,0.0331014201204189,"16","1","1"
"42128",25.05,0.11645027734738,"16","1","1"
"42129",25.2,0.0330514166910431,"16","1","1"
"42130",25.35,0.00626269215814074,"16","1","1"
"42131",25.5,0.00094664140057458,"16","1","1"
"42132",25.65,4.5898999951675e-05,"16","1","1"
"42133",25.8,0.00017299570720698,"16","1","1"
"42134",25.95,0.000246049285766237,"16","1","1"
"42135",26.1,0.000418188444252936,"16","1","1"
"42136",26.25,0.000798780654868006,"16","1","1"
"42137",26.4,0.0343730181877527,"16","1","1"
"42138",26.55,0.00151050072600192,"16","1","1"
"42139",26.7,0.365851834313669,"16","1","1"
"42140",26.85,0.131615969056517,"16","1","1"
"42141",27,0.0284689002361943,"16","1","1"
"42142",27.15,0.00593234089639947,"16","1","1"
"42143",27.3,0.00103529182476003,"16","1","1"
"42144",27.45,0.000411458344360864,"16","1","1"
"42145",27.6,0.000646052538217291,"16","1","1"
"42146",27.75,0.0015350362981044,"16","1","1"
"42147",27.9,0.115252245708799,"16","1","1"
"42148",28.05,0.114048221239643,"16","1","1"
"42149",28.2,0.0361758440619752,"16","1","1"
"42150",28.35,0.110979171993254,"16","1","1"
"42151",28.5,0.0210633211001845,"16","1","1"
"42152",28.65,0.0030128902080286,"16","1","1"
"42153",28.8,0.000593512587596771,"16","1","1"
"42154",28.95,1.37828772625251e-05,"16","1","1"
"42155",29.1,5.87333738095346e-08,"16","1","1"
"42156",29.25,1.81688589012616e-05,"16","1","1"
"42157",29.4,0.000139206038020617,"16","1","1"
"42158",29.55,0.147832439235631,"16","1","1"
"42159",29.7,0.0279187318226322,"16","1","1"
"42160",29.85,0.00473270940953639,"16","1","1"
"42161",30,0.0458551521055771,"16","1","1"
"42162",30.15,0.00338292201992727,"16","1","1"
"42163",30.3,0.066904528478368,"16","1","1"
"42164",30.45,0.0144316339623745,"16","1","1"
"42165",30.6,0.0038029335083669,"16","1","1"
"42166",30.75,0.00140121353771558,"16","1","1"
"42167",30.9,0.000127941410803787,"16","1","1"
"42168",31.05,0.000156283586260744,"16","1","1"
"42169",31.2,0.000155352058250506,"16","1","1"
"42170",31.35,0.000165623575233578,"16","1","1"
"42171",31.5,0.000388276569974506,"16","1","1"
"42172",31.65,0.270988293471463,"16","1","1"
"42173",31.8,0.0877966869335963,"16","1","1"
"42174",31.95,0.0181036093705249,"16","1","1"
"42175",32.1,0.00376707147094009,"16","1","1"
"42176",32.25,0.000600946151453362,"16","1","1"
"42177",32.4,0.000256425844280498,"16","1","1"
"42178",32.55,0.000397490068140625,"16","1","1"
"42179",32.7,0.000864546478305776,"16","1","1"
"42180",32.85,0.158332126284687,"16","1","1"
"42181",33,0.0578894986073531,"16","1","1"
"42182",33.15,0.0119845258402362,"16","1","1"
"42183",33.3,0.085297774091593,"16","1","1"
"42184",33.45,0.0175166775657779,"16","1","1"
"42185",33.6,0.00263977889491841,"16","1","1"
"42186",33.75,0.0004309735869389,"16","1","1"
"42187",33.9,0.00011012074942444,"16","1","1"
"42188",34.05,7.68549063184104e-06,"16","1","1"
"42189",34.2,1.24521111614919e-05,"16","1","1"
"42190",34.35,0.000317718530837876,"16","1","1"
"42191",34.5,0.0923781734039511,"16","1","1"
"42192",34.65,0.0598217327331964,"16","1","1"
"42193",34.8,0.0145762299159354,"16","1","1"
"42194",34.95,0.248447540115376,"16","1","1"
"42195",35.1,0.0821745164304248,"16","1","1"
"42196",35.25,0.0179902479457794,"16","1","1"
"42197",35.4,0.00346161059076265,"16","1","1"
"42198",35.55,0.000695461984319789,"16","1","1"
"42199",35.7,0.000454047164442369,"16","1","1"
"42200",35.85,0.00061561359484498,"16","1","1"
"42201",36,0.00103996757113863,"16","1","1"
"42202",36.15,0.137668863010207,"16","1","1"
"42203",36.3,0.0630649444704437,"16","1","1"
"42204",36.45,0.14109891258142,"16","1","1"
"42205",36.6,0.05744168567889,"16","1","1"
"42206",36.75,0.0612101429802113,"16","1","1"
"42207",36.9,0.0133703314753137,"16","1","1"
"42208",37.05,0.00164177788182406,"16","1","1"
"42209",37.2,0.000450977616194147,"16","1","1"
"42210",37.35,0.000128872712467065,"16","1","1"
"42211",37.5,0.00013951567577678,"16","1","1"
"42212",37.65,0.000211345809409998,"16","1","1"
"42213",37.8,0.000671468924783787,"16","1","1"
"42214",37.95,0.122730494023593,"16","1","1"
"42215",38.1,0.0272218277438161,"16","1","1"
"42216",38.25,0.0056752111131527,"16","1","1"
"42217",38.4,0.0778118593968378,"16","1","1"
"42218",38.55,0.352313283406986,"16","1","1"
"42219",38.7,0.127894731105431,"16","1","1"
"42220",38.85,0.0307470629732516,"16","1","1"
"42221",39,0.00620353864125132,"16","1","1"
"42222",39.15,0.00107805685618151,"16","1","1"
"42223",39.3,0.000381157104059757,"16","1","1"
"42224",39.45,0.00049572127788456,"16","1","1"
"42225",39.6,0.00180616171916222,"16","1","1"
"42226",39.75,0.0987078468385968,"16","1","1"
"42227",39.9,0.0272173191852492,"16","1","1"
"42228",40.05,0.00514208847518029,"16","1","1"
"42229",40.2,0.105558049947228,"16","1","1"
"42230",40.35,0.0241491383371477,"16","1","1"
"42231",40.5,0.00505130383272715,"16","1","1"
"42232",40.65,0.000562858497813956,"16","1","1"
"42233",40.8,0.000167537522910485,"16","1","1"
"42234",40.95,6.32791142082402e-05,"16","1","1"
"42235",41.1,0.000109765508486636,"16","1","1"
"42236",41.25,0.000214257543941269,"16","1","1"
"42237",41.4,0.0137757209579375,"16","1","1"
"42238",41.55,0.0587093498008004,"16","1","1"
"42239",41.7,0.0128640233816369,"16","1","1"
"42240",41.85,0.118029416938713,"16","1","1"
"42241",42,0.0370518048129016,"16","1","1"
"42242",42.15,0.122798379007786,"16","1","1"
"42243",42.3,0.0337969082334487,"16","1","1"
"42244",42.45,0.00852689257735773,"16","1","1"
"42245",42.6,0.00202319889070539,"16","1","1"
"42246",42.75,0.000232171132119387,"16","1","1"
"42247",42.9,0.000205098645687108,"16","1","1"
"42248",43.05,8.26364687681169e-05,"16","1","1"
"42249",43.2,0.322176781584393,"16","1","1"
"42250",43.35,0.116555865065952,"16","1","1"
"42251",43.5,0.0254748336259552,"16","1","1"
"42252",43.65,0.0515962859050222,"16","1","1"
"42253",43.8,0.011356837262783,"16","1","1"
"42254",43.95,0.00274133332802999,"16","1","1"
"42255",44.1,0.000681051431689119,"16","1","1"
"42256",44.25,0.000348729568040014,"16","1","1"
"42257",44.4,0.000226927677386336,"16","1","1"
"42258",44.55,0.000218381673238226,"16","1","1"
"42259",44.7,0.000275171809897664,"16","1","1"
"42260",44.85,0.00094819860468651,"16","1","1"
"42261",45,0.066344892295425,"16","1","1"
"42262",45.15,0.0145419204048458,"16","1","1"
"42263",45.3,0.279957781673628,"16","1","1"
"42264",45.45,0.0510894542468521,"16","1","1"
"42265",45.6,0.258704749675315,"16","1","1"
"42266",45.75,0.0708494444485976,"16","1","1"
"42267",45.9,0.0137913934880556,"16","1","1"
"42268",46.05,0.00282825886958666,"16","1","1"
"42269",46.2,0.000422836047976502,"16","1","1"
"42270",46.35,0.000722386179492997,"16","1","1"
"42271",46.5,0.116684675285531,"16","1","1"
"42272",46.65,0.0770138549396754,"16","1","1"
"42273",46.8,0.0162983791849079,"16","1","1"
"42274",46.95,0.0657467077940705,"16","1","1"
"42275",47.1,0.0145442922314323,"16","1","1"
"42276",47.25,0.00286404346088554,"16","1","1"
"42277",47.4,0.000401287074127963,"16","1","1"
"42278",47.55,3.87248177273657e-05,"16","1","1"
"42279",47.7,0.000120399527528024,"16","1","1"
"42280",47.85,0.000206916816388507,"16","1","1"
"42281",48,0.000460831582161541,"16","1","1"
"42282",48.15,0.0601781987783044,"16","1","1"
"42283",48.3,0.0143575124060673,"16","1","1"
"42284",48.45,0.0010965798045884,"16","1","1"
"42285",48.6,0.193942921300146,"16","1","1"
"42286",48.75,0.0607555427427724,"16","1","1"
"42287",48.9,0.0106928738835561,"16","1","1"
"42288",49.05,0.00199256483478577,"16","1","1"
"42289",49.2,0.00100255582226168,"16","1","1"
"42290",49.35,0.0004852556660665,"16","1","1"
"42291",49.5,0.000508972428380065,"16","1","1"
"42292",49.65,0.000730343296635482,"16","1","1"
"42293",49.8,0.139652777902406,"16","1","1"
"42294",49.95,0.085400976186071,"16","1","1"
"42295",50.1,0.0193806347835006,"16","1","1"
"42296",50.25,0.254495953621384,"16","1","1"
"42297",50.4,0.0394351147850041,"16","1","1"
"42298",50.55,0.0199870103717345,"16","1","1"
"42299",50.7,0.00412826452066343,"16","1","1"
"42300",50.85,0.00194140608647627,"16","1","1"
"42301",51,0.000421028696041057,"16","1","1"
"42302",51.15,0.000574966161945189,"16","1","1"
"42303",51.3,0.00089393773719894,"16","1","1"
"42304",51.45,0.00302738636332078,"16","1","1"
"42305",51.6,0.130734476136202,"16","1","1"
"42306",51.75,0.0195262530974147,"16","1","1"
"42307",51.9,0.235006377392333,"16","1","1"
"42308",52.05,0.0842617283196951,"16","1","1"
"42309",52.2,0.27600438209533,"16","1","1"
"42310",52.35,0.0905761965546465,"16","1","1"
"42311",52.5,0.019722144669333,"16","1","1"
"42312",52.65,0.0036615676137709,"16","1","1"
"42313",52.8,0.000722285145938844,"16","1","1"
"42314",52.95,0.000240309813571957,"16","1","1"
"42315",53.1,0.000577847313695881,"16","1","1"
"42316",53.25,0.201960879986505,"16","1","1"
"42317",53.4,0.0590759555940955,"16","1","1"
"42318",53.55,0.0168159700452853,"16","1","1"
"42319",53.7,0.0566148490695349,"16","1","1"
"42320",53.85,0.0202014618137528,"16","1","1"
"42321",54,0.00817846221570807,"16","1","1"
"42322",54.15,0.0023328271350527,"16","1","1"
"42323",54.3,0.000762912169350566,"16","1","1"
"42324",54.45,0.00120816072161118,"16","1","1"
"42325",54.6,0.000881011192533476,"16","1","1"
"42326",54.75,0.0013971450945123,"16","1","1"
"42327",54.9,0.223102548775634,"16","1","1"
"42328",55.05,0.0356059508650968,"16","1","1"
"42329",55.2,0.0111547139965301,"16","1","1"
"42330",55.35,0.246238063031828,"16","1","1"
"42331",55.5,0.18834282629045,"16","1","1"
"42332",55.65,0.178999944573665,"16","1","1"
"42333",55.8,0.0467884514872609,"16","1","1"
"42334",55.95,0.00975328050454923,"16","1","1"
"42335",56.1,0.0017773667731161,"16","1","1"
"42336",56.25,0.000282338684150148,"16","1","1"
"42337",56.4,0.0006286548914669,"16","1","1"
"42338",56.55,0.0703875568383476,"16","1","1"
"42339",56.7,0.0841955800054349,"16","1","1"
"42340",56.85,0.0215734480830436,"16","1","1"
"42341",57,0.00977377513871014,"16","1","1"
"42342",57.15,0.0704812175689039,"16","1","1"
"42343",57.3,0.013390664490721,"16","1","1"
"42344",57.45,0.00233019479084424,"16","1","1"
"42345",57.6,0.000333734836427268,"16","1","1"
"42346",57.75,5.35106002639036e-05,"16","1","1"
"42347",57.9,4.52861744119691e-05,"16","1","1"
"42348",58.05,0.000102792340233602,"16","1","1"
"42349",58.2,0.000315136802237269,"16","1","1"
"42350",58.35,0.0545496632879094,"16","1","1"
"42351",58.5,0.0123227525031283,"16","1","1"
"42352",58.65,0.153166898608102,"16","1","1"
"42353",58.8,0.041281189465085,"16","1","1"
"42354",58.95,0.234408362788055,"16","1","1"
"42355",59.1,0.0630753793137468,"16","1","1"
"42356",59.25,0.0127472903676107,"16","1","1"
"42357",59.4,0.00257222517043454,"16","1","1"
"42358",59.55,0.000356282208091036,"16","1","1"
"42359",59.7,0.00027151849686717,"16","1","1"
"42360",59.85,0.00041965072066672,"16","1","1"
"42361",60,0.00125733936911453,"16","1","1"
"42362",60.15,0.140180167732955,"16","1","1"
"42363",60.3,0.0409750659453153,"16","1","1"
"42364",60.45,0.00673712676450518,"16","1","1"
"42365",60.6,0.112415678522107,"16","1","1"
"42366",60.75,0.0310884754932179,"16","1","1"
"42367",60.9,0.0107485896078119,"16","1","1"
"42368",61.05,0.10683613525135,"16","1","1"
"42369",61.2,0.030895936557662,"16","1","1"
"42370",61.35,0.00698267630390117,"16","1","1"
"42371",61.5,0.0889293183375835,"16","1","1"
"42372",61.65,0.0163867046699572,"16","1","1"
"42373",61.8,0.00352255939339853,"16","1","1"
"42374",61.95,0.0500612497071249,"16","1","1"
"42375",62.1,0.0139493038769688,"16","1","1"
"42376",62.25,0.0856097728629628,"16","1","1"
"42377",62.4,0.020123674734259,"16","1","1"
"42378",62.55,0.00091249259200816,"16","1","1"
"42379",62.7,0.00286248445302317,"16","1","1"
"42380",62.85,0.0846535069341889,"16","1","1"
"42381",63,0.0320001409114906,"16","1","1"
"42382",63.15,0.00962677852971972,"16","1","1"
"42383",63.3,0.205685893511278,"16","1","1"
"42384",63.45,0.0654588616516638,"16","1","1"
"42385",63.6,0.00867158330156407,"16","1","1"
"42386",63.75,0.0571372286123293,"16","1","1"
"42387",63.9,0.0233047068908777,"16","1","1"
"42388",64.05,0.00884857974692275,"16","1","1"
"42389",64.2,0.0554985275910435,"16","1","1"
"42390",64.35,0.0305175572666761,"16","1","1"
"42391",64.5,0.00867020748274902,"16","1","1"
"42392",64.65,0.000669175417996796,"16","1","1"
"42393",64.8,0.00036256334774429,"16","1","1"
"42394",64.95,0.000123301868835277,"16","1","1"
"42395",65.1,0.000155663512966265,"16","1","1"
"42396",65.25,0.000216647359419583,"16","1","1"
"42397",65.4,0.000594864741313995,"16","1","1"
"42398",65.55,0.255025666039431,"16","1","1"
"42399",65.7,0.0826860595618338,"16","1","1"
"42400",65.85,0.016079298543671,"16","1","1"
"42401",66,0.138764935945221,"16","1","1"
"42402",66.15,0.102319655316398,"16","1","1"
"42403",66.3,0.0852236632724461,"16","1","1"
"42404",66.45,0.0146644713596909,"16","1","1"
"42405",66.6,0.00310148134178245,"16","1","1"
"42406",66.75,0.00039598143922485,"16","1","1"
"42407",66.9,0.000933914665181584,"16","1","1"
"42408",67.05,0.000964617587607129,"16","1","1"
"42409",67.2,0.00213353397649958,"16","1","1"
"42410",67.35,0.148488699253739,"16","1","1"
"42411",67.5,0.0179701664602353,"16","1","1"
"42412",67.65,0.00297037563316293,"16","1","1"
"42413",67.8,0.130487464545966,"16","1","1"
"42414",67.95,0.106583275031153,"16","1","1"
"42415",68.1,0.0555165113134858,"16","1","1"
"42416",68.25,0.0219628514555819,"16","1","1"
"42417",68.4,0.00568143904242567,"16","1","1"
"42418",68.55,0.000387744633494892,"16","1","1"
"42419",68.7,0.000485155985349811,"16","1","1"
"42420",68.85,0.000705537184721081,"16","1","1"
"42421",69,0.0030225772682747,"16","1","1"
"42422",69.15,0.131355556216259,"16","1","1"
"42423",69.3,0.0223097241927762,"16","1","1"
"42424",69.45,0.00426172247283061,"16","1","1"
"42425",69.6,0.0652023632909801,"16","1","1"
"42426",69.75,0.117862757397568,"16","1","1"
"42427",69.9,0.0729845987684899,"16","1","1"
"42428",70.05,0.0153000759500162,"16","1","1"
"42429",70.2,0.00328232263373497,"16","1","1"
"42430",70.35,0.000465940373980286,"16","1","1"
"42431",70.5,0.000318691133511826,"16","1","1"
"42432",70.65,0.000636526667867678,"16","1","1"
"42433",70.8,0.0820162436577694,"16","1","1"
"42434",70.95,0.042377692771441,"16","1","1"
"42435",71.1,0.0171203967794637,"16","1","1"
"42436",71.25,0.162009594177938,"16","1","1"
"42437",71.4,0.0867577518485694,"16","1","1"
"42438",71.55,0.119594722972261,"16","1","1"
"42439",71.7,0.0197841430709336,"16","1","1"
"42440",71.85,0.0054692037776482,"16","1","1"
"42441",72,0.00103129547532271,"16","1","1"
"42442",72.15,0.000698335561929862,"16","1","1"
"42443",72.3,0.000216774994918696,"16","1","1"
"42444",72.45,0.000137767999623229,"16","1","1"
"42445",72.6,0.000451692610086572,"16","1","1"
"42446",72.75,0.107461927752759,"16","1","1"
"42447",72.9,0.0243386555175927,"16","1","1"
"42448",73.05,0.00470417427630042,"16","1","1"
"42449",73.2,0.096709055823456,"16","1","1"
"42450",73.35,0.316553822093615,"16","1","1"
"42451",73.5,0.119925463165302,"16","1","1"
"42452",73.65,0.0311255571411259,"16","1","1"
"42453",73.8,0.00643490162266217,"16","1","1"
"42454",73.95,0.00115986989018907,"16","1","1"
"42455",74.1,0.000173054632564589,"16","1","1"
"42456",74.25,0.000505626009598598,"16","1","1"
"42457",74.4,0.00155609745302692,"16","1","1"
"42458",74.55,0.234666239861755,"16","1","1"
"42459",74.7,0.0513743697397543,"16","1","1"
"42460",74.85,0.00888593694664716,"16","1","1"
"42461",75,0.211050876443974,"16","1","1"
"42462",75.15,0.0443573696612499,"16","1","1"
"42463",75.3,0.119943753025692,"16","1","1"
"42464",75.45,0.0352386688195642,"16","1","1"
"42465",75.6,0.00502266272242013,"16","1","1"
"42466",75.75,0.00221677388011898,"16","1","1"
"42467",75.9,0.00057966966505241,"16","1","1"
"42468",76.05,0.00026726901698789,"16","1","1"
"42469",76.2,0.000984043956648929,"16","1","1"
"42470",76.35,0.0567515210049228,"16","1","1"
"42471",76.5,0.0411054702298884,"16","1","1"
"42472",76.65,0.0104184843588589,"16","1","1"
"42473",76.8,0.188748671659616,"16","1","1"
"42474",76.95,0.0590671526552863,"16","1","1"
"42475",77.1,0.0732719869256468,"16","1","1"
"42476",77.25,0.0135452243811313,"16","1","1"
"42477",77.4,0.00267704408941592,"16","1","1"
"42478",77.55,0.000358600659010139,"16","1","1"
"42479",77.7,3.68212416053484e-05,"16","1","1"
"42480",77.85,1.74630630920408e-05,"16","1","1"
"42481",78,0.000658827065226994,"16","1","1"
"42482",78.15,0.0843584829284835,"16","1","1"
"42483",78.3,0.0175507481479384,"16","1","1"
"42484",78.45,0.122020761344208,"16","1","1"
"42485",78.6,0.0229987722190964,"16","1","1"
"42486",78.75,0.137475025752232,"16","1","1"
"42487",78.9,0.0492158599690366,"16","1","1"
"42488",79.05,0.0104225142713828,"16","1","1"
"42489",79.2,0.00102264519925506,"16","1","1"
"42490",79.35,0.000813487363726763,"16","1","1"
"42491",79.5,0.000384993629972156,"16","1","1"
"42492",79.65,0.0005616101089516,"16","1","1"
"42493",79.8,0.00343374303194272,"16","1","1"
"42494",79.95,0.0697704073158679,"16","1","1"
"42495",80.1,0.0186144129637607,"16","1","1"
"42496",80.25,0.0885134081837166,"16","1","1"
"42497",80.4,0.0499592316375981,"16","1","1"
"42498",80.55,0.0620951930553885,"16","1","1"
"42499",80.7,0.0148076943706587,"16","1","1"
"42500",80.85,0.00357211275100872,"16","1","1"
"42501",81,0.000196795274319177,"16","1","1"
"42502",81.15,5.10184100784111e-05,"16","1","1"
"42503",81.3,5.73664612436539e-05,"16","1","1"
"42504",81.45,0.00027163337570845,"16","1","1"
"42505",81.6,0.125253975080392,"16","1","1"
"42506",81.75,0.027499161009896,"16","1","1"
"42507",81.9,0.00536579307341917,"16","1","1"
"42508",82.05,0.1005336352475,"16","1","1"
"42509",82.2,0.352645467035666,"16","1","1"
"42510",82.35,0.122002491027247,"16","1","1"
"42511",82.5,0.0267356719426749,"16","1","1"
"42512",82.65,0.00534142063659547,"16","1","1"
"42513",82.8,0.000873759504671861,"16","1","1"
"42514",82.95,0.000140132292370259,"16","1","1"
"42515",83.1,5.90842693234395e-05,"16","1","1"
"42516",83.25,0.227471241400079,"16","1","1"
"42517",83.4,0.167604498303926,"16","1","1"
"42518",83.55,0.0380907306392765,"16","1","1"
"42519",83.7,0.0801925881139784,"16","1","1"
"42520",83.85,0.0480059860079292,"16","1","1"
"42521",84,0.009152287505811,"16","1","1"
"42522",84.15,0.00149507494464116,"16","1","1"
"42523",84.3,0.00033425485641758,"16","1","1"
"42524",84.45,0.000130003405882952,"16","1","1"
"42525",84.6,0.000141534672561201,"16","1","1"
"42526",84.75,0.000128804633022837,"16","1","1"
"42527",84.9,0.00022250991016907,"16","1","1"
"42528",85.05,0.0840307616933379,"16","1","1"
"42529",85.2,0.149835997338478,"16","1","1"
"42530",85.35,0.0293768318473527,"16","1","1"
"42531",85.5,0.429617800777812,"16","1","1"
"42532",85.65,0.132586035145501,"16","1","1"
"42533",85.8,0.0290017868260137,"16","1","1"
"42534",85.95,0.00556329202240441,"16","1","1"
"42535",86.1,0.00104264535884089,"16","1","1"
"42536",86.25,0.000392870785011092,"16","1","1"
"42537",86.4,0.000770048658042283,"16","1","1"
"42538",86.55,0.108452042642065,"16","1","1"
"42539",86.7,0.0475849161746613,"16","1","1"
"42540",86.85,0.114184767721228,"16","1","1"
"42541",87,0.0312122902454271,"16","1","1"
"42542",87.15,0.0585880375284062,"16","1","1"
"42543",87.3,0.0119415933570443,"16","1","1"
"42544",87.45,0.00224104418979493,"16","1","1"
"42545",87.6,0.000307263976303565,"16","1","1"
"42546",87.75,0.000117833577576792,"16","1","1"
"42547",87.9,0.000145817215627047,"16","1","1"
"42548",88.05,0.000140883817588721,"16","1","1"
"42549",88.2,6.92176217654897e-05,"16","1","1"
"42550",88.35,0.0958260061723558,"16","1","1"
"42551",88.5,0.0209659471109154,"16","1","1"
"42552",88.65,0.0212232023019935,"16","1","1"
"42553",88.8,0.481501052125431,"16","1","1"
"42554",88.95,0.176362224328124,"16","1","1"
"42555",89.1,0.0379299746234511,"16","1","1"
"42556",89.25,0.354942258522144,"16","1","1"
"42557",89.4,0.105214794215363,"16","1","1"
"42558",89.55,0.0221638387921128,"16","1","1"
"42559",89.7,0.00402728314863844,"16","1","1"
"42560",89.85,0.000569673090408246,"16","1","1"
"42561",90,0.000125882197023003,"16","1","1"
"42562",90.15,0.00498763295142105,"16","1","1"
"42563",90.3,0.188351492603506,"16","1","1"
"42564",90.45,0.0442305641109117,"16","1","1"
"42565",90.6,0.105586048597996,"16","1","1"
"42566",90.75,0.0454145598886697,"16","1","1"
"42567",90.9,0.108866992988265,"16","1","1"
"42568",91.05,0.0231500484216859,"16","1","1"
"42569",91.2,0.0055184233936653,"16","1","1"
"42570",91.35,0.000746087119040316,"16","1","1"
"42571",91.5,0.000117525609474327,"16","1","1"
"42572",91.65,3.46988432091871e-05,"16","1","1"
"42573",91.8,0.000106481255413081,"16","1","1"
"42574",91.95,0.000593937347671562,"16","1","1"
"42575",92.1,0.107841505527222,"16","1","1"
"42576",92.25,0.0177035969848177,"16","1","1"
"42577",92.4,0.255081733336689,"16","1","1"
"42578",92.55,0.0545248837590186,"16","1","1"
"42579",92.7,0.299314270677636,"16","1","1"
"42580",92.85,0.100150390054445,"16","1","1"
"42581",93,0.0212021893340164,"16","1","1"
"42582",93.15,0.00411563237140897,"16","1","1"
"42583",93.3,0.000740364271572383,"16","1","1"
"42584",93.45,3.55194674894998e-05,"16","1","1"
"42585",93.6,1.32184035005208e-05,"16","1","1"
"42586",93.75,0.000241491315397235,"16","1","1"
"42587",93.9,0.338453379423198,"16","1","1"
"42588",94.05,0.0833100170334253,"16","1","1"
"42589",94.2,0.0171138494979917,"16","1","1"
"42590",94.35,0.212980148524187,"16","1","1"
"42591",94.5,0.210383564690915,"16","1","1"
"42592",94.65,0.0462189670657485,"16","1","1"
"42593",94.8,0.0067950164535179,"16","1","1"
"42594",94.95,0.000995933698319468,"16","1","1"
"42595",95.1,0.000201796473611702,"16","1","1"
"42596",95.25,1.84735917980236e-05,"16","1","1"
"42597",95.4,0.000108949817953357,"16","1","1"
"42598",95.55,0.00137832769045301,"16","1","1"
"42599",95.7,0.07403151768047,"16","1","1"
"42600",95.85,0.0152551516768615,"16","1","1"
"42601",96,0.159614136398916,"16","1","1"
"42602",96.15,0.486218480479888,"16","1","1"
"42603",96.3,0.171208647358144,"16","1","1"
"42604",96.45,0.0388422601430072,"16","1","1"
"42605",96.6,0.00756795697808598,"16","1","1"
"42606",96.75,0.0010270505592123,"16","1","1"
"42607",96.9,0.000121736079951803,"16","1","1"
"42608",97.05,4.61711955477208e-05,"16","1","1"
"42609",97.2,1.43722223623519e-07,"16","1","1"
"42610",97.35,0.000420006499761733,"16","1","1"
"42611",97.5,0.127056186817044,"16","1","1"
"42612",97.65,0.0290269119290838,"16","1","1"
